Part No,Description,Customer Name,U/M,Ship Qty,Unit Price,Unit Cost,Invoice Date,Year,Product Code,Salesperson,Type,Channel ,Month, Extended price
AF-119,"ASHOKA FRZ KATHI ROLL - PANEER BHURJI, 300g",SOBEY'S,CS /12,1,34.68,31.11291429,2/22/2022,2022,ADFF-AFS,AZIZ UL HUQ - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,1,34.68,31.11291429,2/22/2022,2022,ADFF-AFS,AZIZ UL HUQ - MAINSTREAM,Frozen ,Mainstream ,22-Feb,38
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,2,39.9,31.806,2/18/2022,2022,ADFF-AFS,TAIMUR RASHID - MAINSTREAM,Frozen ,Mainstream ,22-Feb,38
AF-119,"ASHOKA FRZ KATHI ROLL - PANEER BHURJI, 300g",SOBEY'S,CS /12,1,39.9,31.806,2/18/2022,2022,ADFF-AFS,TAIMUR RASHID - MAINSTREAM,Frozen ,Mainstream ,22-Feb,-38
AF-119,"ASHOKA FRZ KATHI ROLL - PANEER BHURJI, 300g",SOBEY'S,CS /12,1,42,32.22,2/18/2022,2022,ADFF-AFS,SAGAR SEHGAL - MAINSTREAM,Frozen ,Mainstream ,22-Feb,-38
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,1,42,32.22,2/18/2022,2022,ADFF-AFS,SAGAR SEHGAL - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,1,42,32.22,2/18/2022,2022,ADFF-AFS,SAGAR SEHGAL - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,1,34.68,31.45971429,2/17/2022,2022,ADFF-AFS,TALHA KHAWAJA - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,1,34.68,31.45971429,2/17/2022,2022,ADFF-AFS,TALHA KHAWAJA - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,1,34.68,31.45971429,2/17/2022,2022,ADFF-AFS,TALHA KHAWAJA - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-119,"ASHOKA FRZ KATHI ROLL - PANEER BHURJI, 300g",SOBEY'S,CS /12,5,34.68,31.45971429,2/17/2022,2022,ADFF-AFS,TALHA KHAWAJA - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,15,34.68,31.45971429,2/17/2022,2022,ADFF-AFS,TALHA KHAWAJA - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,5,34.68,31.45971429,2/17/2022,2022,ADFF-AFS,TALHA KHAWAJA - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/16/2022,2022,ADFF-AFS,TARMANROOP SANDHU - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/16/2022,2022,ADFF-AFS,TARMANROOP SANDHU - MAINSTREAM,Frozen ,Mainstream ,22-Feb,79.8
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/16/2022,2022,ADFF-AFS,TARMANROOP SANDHU - MAINSTREAM,Frozen ,Mainstream ,22-Feb,39.9
AF-119,"ASHOKA FRZ KATHI ROLL - PANEER BHURJI, 300g",SOBEY'S,CS /12,2,42,32.64,2/14/2022,2022,ADFF-AFS,SAGAR SEHGAL - MAINSTREAM,Frozen ,Mainstream ,22-Feb,42
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,2,42,32.64,2/14/2022,2022,ADFF-AFS,SAGAR SEHGAL - MAINSTREAM,Frozen ,Mainstream ,22-Feb,42
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,2,42,31.8,2/14/2022,2022,ADFF-AFS,SAGAR SEHGAL - MAINSTREAM,Frozen ,Mainstream ,22-Feb,42
AF-122,"ASHOKA FRZ KATHI ROLL - ACHARI ALOO, 300g",SOBEY'S,CS /12,3,42,28.02,2/14/2022,2022,ADFF-AFS,SAGAR SEHGAL - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/14/2022,2022,ADFF-AFS,TARMANROOP SANDHU - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/14/2022,2022,ADFF-AFS,ABDUL BASIT FAROOQUI - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/11/2022,2022,ADFF-AFS,AZIZ UL HUQ - MAINSTREAM,Frozen ,Mainstream ,22-Feb,173.4
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/11/2022,2022,ADFF-AFS,AZIZ UL HUQ - MAINSTREAM,Frozen ,Mainstream ,22-Feb,520.2
AF-119,"ASHOKA FRZ KATHI ROLL - PANEER BHURJI, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/11/2022,2022,ADFF-AFS,AZIZ UL HUQ - MAINSTREAM,Frozen ,Mainstream ,22-Feb,173.4
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,2,34.68,32.50011429,2/11/2022,2022,ADFF-AFS,AZIZ UL HUQ - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,2,34.68,32.50011429,2/11/2022,2022,ADFF-AFS,AZIZ UL HUQ - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-119,"ASHOKA FRZ KATHI ROLL - PANEER BHURJI, 300g",SOBEY'S,CS /12,2,34.68,32.50011429,2/11/2022,2022,ADFF-AFS,AZIZ UL HUQ - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/11/2022,2022,ADFF-AFS,AZIZ UL HUQ - MAINSTREAM,Frozen ,Mainstream ,22-Feb,84
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,2,34.68,32.50011429,2/11/2022,2022,ADFF-AFS,AZIZ UL HUQ - MAINSTREAM,Frozen ,Mainstream ,22-Feb,84
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,2,34.68,32.50011429,2/11/2022,2022,ADFF-AFS,AZIZ UL HUQ - MAINSTREAM,Frozen ,Mainstream ,22-Feb,84
AF-119,"ASHOKA FRZ KATHI ROLL - PANEER BHURJI, 300g",SOBEY'S,CS /12,2,34.68,32.50011429,2/11/2022,2022,ADFF-AFS,AZIZ UL HUQ - MAINSTREAM,Frozen ,Mainstream ,22-Feb,126
AF-119,"ASHOKA FRZ KATHI ROLL - PANEER BHURJI, 300g",SOBEY'S,CS /12,2,34.68,32.50011429,2/11/2022,2022,ADFF-AFS,AZIZ UL HUQ - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,2,34.68,32.50011429,2/11/2022,2022,ADFF-AFS,AZIZ UL HUQ - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,2,34.68,32.50011429,2/11/2022,2022,ADFF-AFS,AZIZ UL HUQ - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-119,"ASHOKA FRZ KATHI ROLL - PANEER BHURJI, 300g",SOBEY'S,CS /12,4,42,32.64,2/11/2022,2022,ADFF-AFS,SAGAR SEHGAL - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,4,42,32.64,2/11/2022,2022,ADFF-AFS,SAGAR SEHGAL - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/11/2022,2022,ADFF-AFS,TALHA KHAWAJA - MAINSTREAM,Frozen ,Mainstream ,22-Feb,69.36
AF-119,"ASHOKA FRZ KATHI ROLL - PANEER BHURJI, 300g",SOBEY'S,CS /12,2,34.68,32.50011429,2/11/2022,2022,ADFF-AFS,TALHA KHAWAJA - MAINSTREAM,Frozen ,Mainstream ,22-Feb,69.36
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/10/2022,2022,ADFF-AFS,PRAKASH MANGALAMI - MAINSTREAM,Frozen ,Mainstream ,22-Feb,69.36
AF-119,"ASHOKA FRZ KATHI ROLL - PANEER BHURJI, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/10/2022,2022,ADFF-AFS,PRAKASH MANGALAMI - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/10/2022,2022,ADFF-AFS,TALHA KHAWAJA - MAINSTREAM,Frozen ,Mainstream ,22-Feb,69.36
AF-119,"ASHOKA FRZ KATHI ROLL - PANEER BHURJI, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/10/2022,2022,ADFF-AFS,TALHA KHAWAJA - MAINSTREAM,Frozen ,Mainstream ,22-Feb,69.36
AF-119,"ASHOKA FRZ KATHI ROLL - PANEER BHURJI, 300g",SOBEY'S,CS /12,2,34.68,32.50011429,2/10/2022,2022,ADFF-AFS,PRAKASH MANGALAMI - MAINSTREAM,Frozen ,Mainstream ,22-Feb,69.36
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,2,34.68,32.50011429,2/10/2022,2022,ADFF-AFS,PRAKASH MANGALAMI - MAINSTREAM,Frozen ,Mainstream ,22-Feb,69.36
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/9/2022,2022,ADFF-AFS,TARMANROOP SANDHU - MAINSTREAM,Frozen ,Mainstream ,22-Feb,69.36
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,2,34.68,32.50011429,2/9/2022,2022,ADFF-AFS,TAIMUR RASHID - MAINSTREAM,Frozen ,Mainstream ,22-Feb,69.36
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,2,34.68,32.50011429,2/9/2022,2022,ADFF-AFS,TAIMUR RASHID - MAINSTREAM,Frozen ,Mainstream ,22-Feb,168
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/9/2022,2022,ADFF-AFS,TARMANROOP SANDHU - MAINSTREAM,Frozen ,Mainstream ,22-Feb,168
AF-119,"ASHOKA FRZ KATHI ROLL - PANEER BHURJI, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/9/2022,2022,ADFF-AFS,TARMANROOP SANDHU - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/9/2022,2022,ADFF-AFS,TARMANROOP SANDHU - MAINSTREAM,Frozen ,Mainstream ,22-Feb,69.36
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/9/2022,2022,ADFF-AFS,TARMANROOP SANDHU - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/9/2022,2022,ADFF-AFS,TARMANROOP SANDHU - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-119,"ASHOKA FRZ KATHI ROLL - PANEER BHURJI, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/9/2022,2022,ADFF-AFS,TARMANROOP SANDHU - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-119,"ASHOKA FRZ KATHI ROLL - PANEER BHURJI, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/9/2022,2022,ADFF-AFS,TARMANROOP SANDHU - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/9/2022,2022,ADFF-AFS,TARMANROOP SANDHU - MAINSTREAM,Frozen ,Mainstream ,22-Feb,69.36
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,2,34.68,32.50011429,2/9/2022,2022,ADFF-AFS,PRAKASH MANGALAMI - MAINSTREAM,Frozen ,Mainstream ,22-Feb,69.36
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/9/2022,2022,ADFF-AFS,PRAKASH MANGALAMI - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-119,"ASHOKA FRZ KATHI ROLL - PANEER BHURJI, 300g",SOBEY'S,CS /12,2,34.68,32.50011429,2/9/2022,2022,ADFF-AFS,PRAKASH MANGALAMI - MAINSTREAM,Frozen ,Mainstream ,22-Feb,69.36
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,4,34.68,32.50011429,2/9/2022,2022,ADFF-AFS,PRAKASH MANGALAMI - MAINSTREAM,Frozen ,Mainstream ,22-Feb,69.36
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,4,34.68,32.50011429,2/9/2022,2022,ADFF-AFS,PRAKASH MANGALAMI - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-119,"ASHOKA FRZ KATHI ROLL - PANEER BHURJI, 300g",SOBEY'S,CS /12,4,34.68,32.50011429,2/9/2022,2022,ADFF-AFS,PRAKASH MANGALAMI - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,2,34.68,32.50011429,2/9/2022,2022,ADFF-AFS,PRAKASH MANGALAMI - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/8/2022,2022,ADFF-AFS,TARMANROOP SANDHU - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-119,"ASHOKA FRZ KATHI ROLL - PANEER BHURJI, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/8/2022,2022,ADFF-AFS,TARMANROOP SANDHU - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/8/2022,2022,ADFF-AFS,TARMANROOP SANDHU - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,2,34.68,32.50011429,2/8/2022,2022,ADFF-AFS,PRAKASH MANGALAMI - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-119,"ASHOKA FRZ KATHI ROLL - PANEER BHURJI, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/8/2022,2022,ADFF-AFS,PRAKASH MANGALAMI - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/8/2022,2022,ADFF-AFS,PRAKASH MANGALAMI - MAINSTREAM,Frozen ,Mainstream ,22-Feb,69.36
AF-119,"ASHOKA FRZ KATHI ROLL - PANEER BHURJI, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/7/2022,2022,ADFF-AFS,AZIZ UL HUQ - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/7/2022,2022,ADFF-AFS,AZIZ UL HUQ - MAINSTREAM,Frozen ,Mainstream ,22-Feb,69.36
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/7/2022,2022,ADFF-AFS,ABDUL BASIT FAROOQUI - MAINSTREAM,Frozen ,Mainstream ,22-Feb,138.72
AF-119,"ASHOKA FRZ KATHI ROLL - PANEER BHURJI, 300g",SOBEY'S,CS /12,1,34.68,32.50011429,2/7/2022,2022,ADFF-AFS,ABDUL BASIT FAROOQUI - MAINSTREAM,Frozen ,Mainstream ,22-Feb,138.72
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,2,34.68,32.50011429,2/7/2022,2022,ADFF-AFS,TARMANROOP SANDHU - MAINSTREAM,Frozen ,Mainstream ,22-Feb,138.72
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,2,34.68,32.50011429,2/7/2022,2022,ADFF-AFS,TARMANROOP SANDHU - MAINSTREAM,Frozen ,Mainstream ,22-Feb,69.36
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,2,34.68,30.41931429,2/4/2022,2022,ADFF-AFS,TARMANROOP SANDHU - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,2,34.68,30.07251429,2/4/2022,2022,ADFF-AFS,TARMANROOP SANDHU - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,2,34.68,30.07251429,2/4/2022,2022,ADFF-AFS,TARMANROOP SANDHU - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-119,"ASHOKA FRZ KATHI ROLL - PANEER BHURJI, 300g",SOBEY'S,CS /12,2,34.68,30.07251429,2/4/2022,2022,ADFF-AFS,TARMANROOP SANDHU - MAINSTREAM,Frozen ,Mainstream ,22-Feb,69.36
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,2,34.68,30.41931429,2/3/2022,2022,ADFF-AFS,AZIZ UL HUQ - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,1,34.68,30.41931429,2/3/2022,2022,ADFF-AFS,ABDUL BASIT FAROOQUI - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,1,34.68,30.41931429,2/3/2022,2022,ADFF-AFS,TALHA KHAWAJA - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,1,34.68,30.41931429,2/2/2022,2022,ADFF-AFS,TARMANROOP SANDHU - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,1,34.68,30.41931429,2/2/2022,2022,ADFF-AFS,TARMANROOP SANDHU - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,2,34.68,31.45971429,2/2/2022,2022,ADFF-AFS,TAIMUR RASHID - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-120,"ASHOKA FRZ KATHI ROLL - PANEER SCHEZWAN, 300g",SOBEY'S,CS /12,2,34.68,30.41931429,2/2/2022,2022,ADFF-AFS,TAIMUR RASHID - MAINSTREAM,Frozen ,Mainstream ,22-Feb,69.36
AF-121,"ASHOKA FRZ KATHI ROLL - PANEER MAKHANI, 300g",SOBEY'S,CS /12,2,42,32.22,2/1/2022,2022,ADFF-AFS,SAGAR SEHGAL - MAINSTREAM,Frozen ,Mainstream ,22-Feb,69.36
AF-123,"ASHOKA FRZ MASALA VEGETABLE BURGER PATTIES, 300g (4 Pc)",SOBEY'S,CS /12,1,42.27,39.19032857,2/28/2022,2022,ADFF-AFV,TALHA KHAWAJA - MAINSTREAM,Frozen ,Mainstream ,22-Feb,69.36
AF-123,"ASHOKA FRZ MASALA VEGETABLE BURGER PATTIES, 300g (4 Pc)",SOBEY'S,CS /12,1,42.27,39.19032857,2/26/2022,2022,ADFF-AFV,ABDUL BASIT FAROOQUI - MAINSTREAM,Frozen ,Mainstream ,22-Feb,69.36
AF-123,"ASHOKA FRZ MASALA VEGETABLE BURGER PATTIES, 300g (4 Pc)",SOBEY'S,CS /12,2,42.27,39.19032857,2/26/2022,2022,ADFF-AFV,TARMANROOP SANDHU - MAINSTREAM,Frozen ,Mainstream ,22-Feb,69.36
AF-123,"ASHOKA FRZ MASALA VEGETABLE BURGER PATTIES, 300g (4 Pc)",SOBEY'S,CS /12,2,42.27,39.19032857,2/26/2022,2022,ADFF-AFV,TARMANROOP SANDHU - MAINSTREAM,Frozen ,Mainstream ,22-Feb,69.36
AF-123,"ASHOKA FRZ MASALA VEGETABLE BURGER PATTIES, 300g (4 Pc)",SOBEY'S,CS /12,2,42.27,39.19032857,2/26/2022,2022,ADFF-AFV,TARMANROOP SANDHU - MAINSTREAM,Frozen ,Mainstream ,22-Feb,69.36
AF-123,"ASHOKA FRZ MASALA VEGETABLE BURGER PATTIES, 300g (4 Pc)",SOBEY'S,CS /12,4,51.3,40.38042857,2/25/2022,2022,ADFF-AFV,TAIMUR RASHID - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-123,"ASHOKA FRZ MASALA VEGETABLE BURGER PATTIES, 300g (4 Pc)",SOBEY'S,CS /12,1,42.27,39.19032857,2/24/2022,2022,ADFF-AFV,ABDUL BASIT FAROOQUI - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-123,"ASHOKA FRZ MASALA VEGETABLE BURGER PATTIES, 300g (4 Pc)",SOBEY'S,CS /12,1,54,40.88571429,2/24/2022,2022,ADFF-AFV,SAGAR SEHGAL - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-123,"ASHOKA FRZ MASALA VEGETABLE BURGER PATTIES, 300g (4 Pc)",SOBEY'S,CS /12,2,42.27,39.19032857,2/24/2022,2022,ADFF-AFV,PRAKASH MANGALAMI - MAINSTREAM,Frozen ,Mainstream ,22-Feb,34.68
AF-123,"ASHOKA FRZ MASALA VEGETABLE BURGER PATTIES, 300g (4 Pc)",SOBEY'S,CS /12,1,42.27,39.19032857,2/24/2022,2022,ADFF-AFV,PRAKASH MANGALAMI - MAINSTREAM,Frozen ,Mainstream ,22-Feb,69.36
AF-123,"ASHOKA FRZ MASALA VEGETABLE BURGER PATTIES, 300g (4 Pc)",SOBEY'S,CS /12,2,42.27,39.19032857,2/23/2022,2022,ADFF-AFV,TARMANROOP SANDHU - MAINSTREAM,Frozen ,Mainstream ,22-Feb,69.36
AF-123,"ASHOKA FRZ MASALA VEGETABLE BURGER PATTIES, 300g (4 Pc)",SOBEY'S,CS /12,6,42.27,39.19032857,2/23/2022,2022,ADFF-AFV,TARMANROOP SANDHU - MAINSTREAM,Frozen ,Mainstream ,22-Feb,84
AF-123,"ASHOKA FRZ MASALA VEGETABLE BURGER PATTIES, 300g (4 Pc)",SOBEY'S,CS /12,2,42.27,39.19032857,2/23/2022,2022,ADFF-AFV,EHSEN NAGI - MAINSTREAM,Frozen ,Mainstream ,22-Feb,42.27
AF-123,"ASHOKA FRZ MASALA VEGETABLE BURGER PATTIES, 300g (4 Pc)",SOBEY'S,CS /12,1,42.27,39.19032857,2/22/2022,2022,ADFF-AFV,AZIZ UL HUQ - MAINSTREAM,Frozen ,Mainstream ,22-Feb,42.27
AF-123,"ASHOKA FRZ MASALA VEGETABLE BURGER PATTIES, 300g (4 Pc)",SOBEY'S,CS /12,1,42.27,39.19032857,2/22/2022,2022,ADFF-AFV,AZIZ UL HUQ - MAINSTREAM,Frozen ,Mainstream ,22-Feb,84.54
AF-123,"ASHOKA FRZ MASALA VEGETABLE BURGER PATTIES, 300g (4 Pc)",SOBEY'S,CS /12,1,51.3,40.38042857,2/18/2022,2022,ADFF-AFV,TAIMUR RASHID - MAINSTREAM,Frozen ,Mainstream ,22-Feb,84.54
AF-123,"ASHOKA FRZ MASALA VEGETABLE BURGER PATTIES, 300g (4 Pc)",SOBEY'S,CS /12,2,54,40.88571429,2/18/2022,2022,ADFF-AFV,SAGAR SEHGAL - MAINSTREAM,Frozen ,Mainstream ,22-Feb,84.54
AF-123,"ASHOKA FRZ MASALA VEGETABLE BURGER PATTIES, 300g (4 Pc)",SOBEY'S,CS /12,1,42.27,39.19032857,2/17/2022,2022,ADFF-AFV,TALHA KHAWAJA - MAINSTREAM,Frozen ,Mainstream ,22-Feb,205.2
AF-123,"ASHOKA FRZ MASALA VEGETABLE BURGER PATTIES, 300g (4 Pc)",SOBEY'S,CS /12,1,42.27,39.19032857,2/17/2022,2022,ADFF-AFV,TALHA KHAWAJA - MAINSTREAM,Frozen ,Mainstream ,22-Feb,42.27
AF-123,"ASHOKA FRZ MASALA VEGETABLE BURGER PATTIES, 300g (4 Pc)",SOBEY'S,CS /12,2,42.27,39.19032857,2/17/2022,2022,ADFF-AFV,TALHA KHAWAJA - MAINSTREAM,Frozen ,Mainstream ,22-Feb,54
